,Unnamed: 0,사고번호,사고일시,요일,시군구,도로명,주소,위도,경도
730,730,2.02E+15,2019년 8월 16일 14시,금요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
731,731,2.02E+15,2019년 5월 8일 21시,수요일,전라북도 전주시 완산구 효자동1가,효동2길,전라북도 전주시 완산구 효자동1가효동2길,35.8071217,127.1163692
732,732,2.02E+15,2019년 3월 14일 17시,목요일,전라북도 전주시 완산구 효자동1가,오두정길,전라북도 전주시 완산구 효자동1가오두정길,35.8071217,127.1163692
733,733,2.02E+15,2019년 10월 28일 09시,월요일,전라북도 전주시 완산구 효자동1가,강변로,전라북도 전주시 완산구 효자동1가강변로,35.8044992,127.1121891
734,734,2.02E+15,2019년 8월 13일 09시,화요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
735,735,2.02E+15,2019년 8월 3일 09시,토요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
736,736,2.02E+15,2019년 10월 30일 07시,수요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
737,737,2.02E+15,2019년 6월 29일 11시,토요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
738,738,2.02E+15,2019년 1월 15일 14시,화요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
739,739,2.02E+15,2019년 2월 22일 20시,금요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
740,740,2.02E+15,2019년 1월 29일 11시,화요일,전라북도 전주시 완산구 효자동1가,성지산로,전라북도 전주시 완산구 효자동1가성지산로,35.8071217,127.1163692
741,741,2.02E+15,2019년 5월 17일 22시,금요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
742,742,2.02E+15,2019년 8월 24일 12시,토요일,전라북도 전주시 완산구 효자동1가,효동2길,전라북도 전주시 완산구 효자동1가효동2길,35.8071217,127.1163692
743,743,2.02E+15,2019년 11월 20일 20시,수요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
744,744,2.02E+15,2019년 7월 15일 07시,월요일,전라북도 전주시 완산구 효자동1가,용리로,전라북도 전주시 완산구 효자동1가용리로,35.8071217,127.1163692
745,745,2.02E+15,2019년 10월 14일 19시,월요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
746,746,2.02E+15,2019년 2월 17일 00시,일요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
747,747,2.02E+15,2019년 10월 7일 12시,월요일,전라북도 전주시 완산구 효자동1가,효동2길,전라북도 전주시 완산구 효자동1가효동2길,35.8071217,127.1163692
748,748,2.02E+15,2019년 4월 5일 22시,금요일,전라북도 전주시 완산구 효자동1가,강변로,전라북도 전주시 완산구 효자동1가강변로,35.8044992,127.1121891
749,749,2.02E+15,2019년 1월 10일 00시,목요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
750,750,2.02E+15,2019년 10월 2일 22시,수요일,전라북도 전주시 완산구 효자동1가,강변로,전라북도 전주시 완산구 효자동1가강변로,35.8044992,127.1121891
751,751,2.02E+15,2019년 4월 20일 09시,토요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
752,752,2.02E+15,2019년 6월 23일 09시,일요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
753,753,2.02E+15,2019년 2월 4일 11시,월요일,전라북도 전주시 완산구 효자동1가,효동2길,전라북도 전주시 완산구 효자동1가효동2길,35.8071217,127.1163692
754,754,2.02E+15,2019년 1월 14일 22시,월요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
755,755,2.02E+15,2019년 6월 24일 18시,월요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
756,756,2.02E+15,2019년 12월 4일 03시,수요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
757,757,2.02E+15,2019년 6월 25일 09시,화요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
758,758,2.02E+15,2019년 9월 18일 09시,수요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
759,759,2.02E+15,2019년 9월 5일 09시,목요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
760,760,2.02E+15,2019년 1월 24일 14시,목요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
761,761,2.02E+15,2019년 1월 10일 23시,목요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
762,762,2.02E+15,2019년 7월 10일 11시,수요일,전라북도 전주시 완산구 효자동1가,강변로,전라북도 전주시 완산구 효자동1가강변로,35.8044992,127.1121891
763,763,2.02E+15,2019년 10월 24일 16시,목요일,전라북도 전주시 완산구 효자동1가,강변로,전라북도 전주시 완산구 효자동1가강변로,35.8044992,127.1121891
764,764,2.02E+15,2019년 6월 30일 16시,일요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
765,765,2.02E+15,2019년 5월 3일 15시,금요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
766,766,2.02E+15,2019년 12월 16일 16시,월요일,전라북도 전주시 완산구 효자동1가,효자천변2길,전라북도 전주시 완산구 효자동1가효자천변2길,35.8058072,127.1139479
767,767,2.02E+15,2019년 6월 1일 20시,토요일,전라북도 전주시 완산구 효자동1가,안행5길,전라북도 전주시 완산구 효자동1가안행5길,35.8071217,127.1163692
768,768,2.02E+15,2019년 2월 8일 17시,금요일,전라북도 전주시 완산구 효자동1가,신봉로,전라북도 전주시 완산구 효자동1가신봉로,35.8071217,127.1163692
769,769,2.02E+15,2019년 6월 3일 19시,월요일,전라북도 전주시 완산구 효자동2가,홍산남로,전라북도 전주시 완산구 효자동2가홍산남로,35.8160121,127.1074489
770,770,2.02E+15,2019년 6월 20일 10시,목요일,전라북도 전주시 완산구 효자동2가,봉곡로,전라북도 전주시 완산구 효자동2가봉곡로,35.8033141,127.0993626
771,771,2.02E+15,2019년 8월 27일 21시,화요일,전라북도 전주시 완산구 효자동2가,서원로,전라북도 전주시 완산구 효자동2가서원로,35.8033141,127.0993626
772,772,2.02E+15,2019년 10월 28일 19시,월요일,전라북도 전주시 완산구 효자동2가,세내로,전라북도 전주시 완산구 효자동2가세내로,35.810722,127.1090879
773,773,2.02E+15,2019년 4월 9일 21시,화요일,전라북도 전주시 완산구 효자동2가,쑥고개로,전라북도 전주시 완산구 효자동2가쑥고개로,35.7991996,127.0960576
774,774,2.02E+15,2019년 9월 27일 23시,금요일,전라북도 전주시 완산구 효자동2가,홍산로,전라북도 전주시 완산구 효자동2가홍산로,35.8179444,127.1047215
775,775,2.02E+15,2019년 10월 15일 05시,화요일,전라북도 전주시 완산구 효자동2가,우전로,전라북도 전주시 완산구 효자동2가우전로,35.8055281,127.106866
776,776,2.02E+15,2019년 8월 30일 13시,금요일,전라북도 전주시 완산구 효자동2가,우전2길,전라북도 전주시 완산구 효자동2가우전2길,35.8055281,127.106866
777,777,2.02E+15,2019년 9월 2일 17시,월요일,전라북도 전주시 완산구 효자동2가,쑥고개로,전라북도 전주시 완산구 효자동2가쑥고개로,35.7991996,127.0960576
778,778,2.02E+15,2019년 11월 2일 05시,토요일,전라북도 전주시 완산구 효자동2가,홍산로,전라북도 전주시 완산구 효자동2가홍산로,35.8179444,127.1047215
779,779,2.02E+15,2019년 5월 31일 02시,금요일,전라북도 전주시 완산구 효자동2가,우전로,전라북도 전주시 완산구 효자동2가우전로,35.8055281,127.106866
780,780,2.02E+15,2019년 2월 28일 12시,목요일,전라북도 전주시 완산구 효자동2가,용호로,전라북도 전주시 완산구 효자동2가용호로,35.8033141,127.0993626
781,781,2.02E+15,2019년 1월 19일 19시,토요일,전라북도 전주시 완산구 효자동2가,구룡1길,전라북도 전주시 완산구 효자동2가구룡1길,35.8033141,127.0993626
782,782,2.02E+15,2019년 1월 21일 11시,월요일,전라북도 전주시 완산구 효자동2가,봉곡로,전라북도 전주시 완산구 효자동2가봉곡로,35.8033141,127.0993626
783,783,2.02E+15,2019년 9월 30일 00시,월요일,전라북도 전주시 완산구 효자동2가,서원로,전라북도 전주시 완산구 효자동2가서원로,35.8033141,127.0993626
784,784,2.02E+15,2019년 8월 12일 12시,월요일,전라북도 전주시 완산구 효자동2가,우전로,전라북도 전주시 완산구 효자동2가우전로,35.8055281,127.106866
785,785,2.02E+15,2019년 2월 16일 22시,토요일,전라북도 전주시 완산구 효자동2가,봉곡로,전라북도 전주시 완산구 효자동2가봉곡로,35.8033141,127.0993626
786,786,2.02E+15,2019년 12월 26일 11시,목요일,전라북도 전주시 완산구 효자동2가,우전로,전라북도 전주시 완산구 효자동2가우전로,35.8055281,127.106866
787,787,2.02E+15,2019년 5월 12일 13시,일요일,전라북도 전주시 완산구 효자동2가,천잠로,전라북도 전주시 완산구 효자동2가천잠로,35.8033141,127.0993626
788,788,2.02E+15,2019년 12월 23일 19시,월요일,전라북도 전주시 완산구 효자동2가,홍산로,전라북도 전주시 완산구 효자동2가홍산로,35.8179444,127.1047215
789,789,2.02E+15,2019년 8월 31일 07시,토요일,전라북도 전주시 완산구 효자동2가,세내로,전라북도 전주시 완산구 효자동2가세내로,35.810722,127.1090879
790,790,2.02E+15,2019년 6월 6일 02시,목요일,전라북도 전주시 완산구 효자동2가,강변로,전라북도 전주시 완산구 효자동2가강변로,35.8044992,127.1121891
791,791,2.02E+15,2019년 1월 29일 04시,화요일,전라북도 전주시 완산구 효자동2가,쑥고개로,전라북도 전주시 완산구 효자동2가쑥고개로,35.7991996,127.0960576
792,792,2.02E+15,2019년 11월 26일 22시,화요일,전라북도 전주시 완산구 효자동2가,봉곡로,전라북도 전주시 완산구 효자동2가봉곡로,35.8033141,127.0993626
793,793,2.02E+15,2019년 5월 5일 11시,일요일,전라북도 전주시 완산구 효자동2가,쑥고개로,전라북도 전주시 완산구 효자동2가쑥고개로,35.7991996,127.0960576
794,794,2.02E+15,2019년 9월 18일 08시,수요일,전라북도 전주시 완산구 효자동2가,서원로,전라북도 전주시 완산구 효자동2가서원로,35.8033141,127.0993626
795,795,2.02E+15,2019년 10월 29일 20시,화요일,전라북도 전주시 완산구 효자동2가,쑥고개로,전라북도 전주시 완산구 효자동2가쑥고개로,35.7991996,127.0960576
796,796,2.02E+15,2019년 8월 31일 08시,토요일,전라북도 전주시 완산구 효자동2가,서원로,전라북도 전주시 완산구 효자동2가서원로,35.8033141,127.0993626
797,797,2.02E+15,2019년 1월 9일 20시,수요일,전라북도 전주시 완산구 효자동2가,우전로,전라북도 전주시 완산구 효자동2가우전로,35.8055281,127.106866
798,798,2.02E+15,2019년 4월 16일 00시,화요일,전라북도 전주시 완산구 효자동2가,쑥고개로,전라북도 전주시 완산구 효자동2가쑥고개로,35.7991996,127.0960576
799,799,2.02E+15,2019년 4월 3일 04시,수요일,전라북도 전주시 완산구 효자동2가,서원로,전라북도 전주시 완산구 효자동2가서원로,35.8033141,127.0993626
800,800,2.02E+15,2019년 12월 14일 06시,토요일,전라북도 전주시 완산구 효자동2가,홍산로,전라북도 전주시 완산구 효자동2가홍산로,35.8179444,127.1047215
801,801,2.02E+15,2019년 5월 22일 20시,수요일,전라북도 전주시 완산구 효자동2가,봉곡로,전라북도 전주시 완산구 효자동2가봉곡로,35.8033141,127.0993626
802,802,2.02E+15,2019년 10월 6일 14시,일요일,전라북도 전주시 완산구 효자동2가,쑥고개로,전라북도 전주시 완산구 효자동2가쑥고개로,35.7991996,127.0960576
803,803,2.02E+15,2019년 12월 28일 01시,토요일,전라북도 전주시 완산구 효자동2가,홍산중앙로,전라북도 전주시 완산구 효자동2가홍산중앙로,35.8161628,127.1089636
804,804,2.02E+15,2019년 6월 21일 23시,금요일,전라북도 전주시 완산구 효자동2가,호암로,전라북도 전주시 완산구 효자동2가호암로,35.8033141,127.0993626
805,805,2.02E+15,2019년 4월 3일 00시,수요일,전라북도 전주시 완산구 효자동2가,거마평로,전라북도 전주시 완산구 효자동2가거마평로,35.8033141,127.0993626
