관리번호,행정구역,정류장명,주소,위도,경도,
100201,동읍,합산,,128.6773869,35.3375815,
100202,동읍,합산,,128.6772907,35.33765692,
100203,동읍,용산입구,,128.6788801,35.33278581,
100204,동읍,용산입구,,128.6787689,35.33273119,
100205,대산면,백양마을,,128.6873494,35.32762224,
100206,대산면,백양마을,,128.6873298,35.32749478,
100207,대산면,신등마을,,128.6950357,35.32286643,
100208,대산면,신등마을,,128.6950207,35.32273381,
100701,대산면,신전,,128.6740062,35.36714414,
100702,대산면,상리,,128.6777968,35.36602048,
100703,대산면,갈전운동장,,128.6809755,35.36653344,
100704,대산면,일동회관,,128.6839839,35.36796378,
100705,대산면,일동회관,,128.6840827,35.3679376,
100706,대산면,일동초등학교,,128.6872062,35.36793344,
100707,대산면,갈전운동장,,128.6804893,35.36643926,
100708,대산면,상리,,128.6778344,35.36609035,
100709,북면,갈전마을,,128.6204405,35.30248347,
100710,북면,갈전마을,,128.6205108,35.30258261,
100711,북면,화산마을,,128.6097774,35.29821091,
100712,북면,화산마을,,128.6098385,35.29813634,
100713,북면,화산마을입구,,128.6069402,35.29928055,
100714,북면,화산마을입구,,128.6070512,35.29914311,
100901,북면,오곡,,128.5786035,35.37519086,
101701,북면,지개리,,128.6140952,35.28648444,
101702,북면,대한마을,,128.6190316,35.28871659,
101703,북면,대한마을,,128.6188743,35.28870253,
101704,북면,한수,,128.6239049,35.29322455,
101705,북면,한수,,128.6238618,35.29336257,
101706,북면,고암마을,,128.6284519,35.29692506,
101707,북면,고암마을,,128.6284036,35.29716073,
101708,북면,승산초등학교,,128.6273768,35.30360223,
101709,북면,승산초등학교,,128.6272136,35.30349628,
101710,북면,승산,,128.6245216,35.3027572,
101711,북면,승산,,128.6246202,35.30286779,
101712,북면,지개리,,128.6140812,35.28660414,
102501,소계동,소계입구,,128.6012452,35.25667221,
102502,소계동,소계입구,,128.6011096,35.25645598,
102503,소계동,소계종점,,128.6020942,35.25822344,
102601,소계동,경상고등학교,,128.5982512,35.25968044,
102602,소계동,소계갓등1길,,128.599756,35.25825416,
103101,북면,내감,,128.5934466,35.3005004,
103102,북면,내감,,128.5933454,35.3005064,
103103,북면,힐스테이트1차,,128.5974387,35.30235358,
103104,북면,감계휴먼빌,,128.5938615,35.30221691,
103105,북면,감계휴먼빌,,128.592914,35.30234189,
103106,북면,천수림아파트,,128.5884201,35.30220878,
103107,북면,덕산아내,,128.5905689,35.30233952,
103108,북면,감계중학교,,128.5865042,35.30050134,
103109,북면,푸르지오아파트,,128.58631,35.30034053,
103110,북면,조동,,128.5888149,35.29619655,
103111,북면,조동,,128.5889645,35.29606579,
103112,북면,중방마을회관,,128.5932506,35.29657037,
103113,북면,중방마을회관,,128.5934365,35.29648455,
103114,북면,힐스테이트1차,,128.5965079,35.30222893,
103115,북면,힐스테이트3차,,128.5878081,35.30233621,
103116,북면,덕산아내,,128.5920454,35.30220558,
103117,북면,천수림아파트정문,,128.5864604,35.30168646,
103118,북면,힐스테이트4차,,128.5862985,35.3016932,
103119,북면,새터교,,128.5962144,35.29619934,
103120,북면,새터교,,128.596167,35.29602423,
103301,동읍,성진1차아파트,,128.7054409,35.27745088,
103302,동읍,성진3차아파트,,128.7061367,35.27514096,
103403,북면,도태,,128.5708132,35.34941347,
103404,북면,도태,,128.5709348,35.3492547,
103405,북면,성심원,,128.5733144,35.34839435,
103406,북면,성심원,,128.5730126,35.34844303,
103407,북면,현천,,128.5821382,35.3438192,
103408,북면,현천,,128.5826413,35.34339411,
103409,북면,중리,,128.5915006,35.34129341,
103410,북면,중리경로당,,128.5915062,35.34113217,
103601,봉림동,휴먼시아2단지,,128.6679481,35.25143982,
103602,봉림동,휴먼시아2단지입구,,128.6668093,35.25096392,
103701,동읍,활천,,128.6506648,35.37003189,
103702,동읍,활천,,128.6501521,35.3699315,
103703,동읍,상옥정,,128.6613783,35.37080529,
103704,동읍,하옥정,,128.6669885,35.36874261,
103705,대산면,신전입구,,128.6717237,35.36638266,
103707,대산면,일동초등학교,,128.6879092,35.36786449,
103708,대산면,당리,,128.6914472,35.36775028,
103709,대산면,신성,,128.6951325,35.36766632,
103710,대산면,신성,,128.6961267,35.36764644,
103711,대산면,제1수산교,,128.7000588,35.36707456,
103712,대산면,남모산종점,,128.7117882,35.35845392,
103713,대산면,남모산종점,,128.7116763,35.35871932,
103714,대산면,북모산마을,,128.7128277,35.35746019,
103715,대산면,북부,,128.7236716,35.34679099,
103716,대산면,유청,,128.7434867,35.34297155,
103717,대산면,유청,,128.7435129,35.343146,
103718,대산면,당리,,128.6914823,35.36764786,
103719,대산면,신전,,128.6740781,35.36709605,
103720,대산면,신전입구,,128.6718087,35.36642842,
103721,동읍,하옥정,,128.667054,35.3688284,
103722,동읍,상옥정,,128.6613332,35.37071437,
103723,대산면,평리,,128.6825561,35.36322551,
103724,대산면,평리,,128.6819648,35.36319659,
103725,대산면,신성주유소,,128.7079881,35.36213678,
103726,대산면,신성주유소,,128.7075771,35.36235582,
103727,대산면,갈전리,,128.6788298,35.36320356,
103728,대산면,갈전리,,128.6788137,35.36310782,
103729,대산면,덕현,,128.7288458,35.33485315,
103730,대산면,덕현,,128.7289552,35.33482454,
103731,대산면,월림마을,,128.7313102,35.3305124,
103732,대산면,신곡,,128.7349075,35.32825514,
103733,대산면,용등,,128.7389212,35.32619906,
104101,대원동,대원현대사원아파트,,128.6504882,35.23712643,
104102,대원동,대원현대사원아파트,,128.6500942,35.23726044,
104103,대원동,대원동,,128.6519514,35.23467942,
104104,대원동,대원동,,128.6516168,35.23465049,
104105,대원동,두대상가,,128.6539266,35.23401175,
104106,대원동,두대상가,,128.6538514,35.23387305,
104501,도계동,한마음아파트,,128.6335314,35.25984322,
104502,도계동,한마음아파트,,128.6346775,35.26028079,
104503,도계동,도계동,,128.6362921,35.26082375,
104504,도계동,도계초등학교,,128.6380159,35.25905985,
104505,도계동,도계초등학교,,128.6380958,35.25865773,
104506,도계동,대남종합상가,,128.6402705,35.25613503,
104507,도계동,창원중고등학교,,128.6409908,35.25557359,
104508,명서동,의창구청.두산위브,,128.6415994,35.25224725,
104509,명서동,의창구청.두산위브,,128.641729,35.25209525,
104601,동읍,용잠,,128.6820554,35.28390746,
104602,동읍,용잠3구,,128.6845954,35.27813695,
104603,동읍,신방,,128.6802268,35.2858164,
104604,동읍,용잠.동읍사무소,,128.68227,35.28381414,
104605,동읍,칠성아파트,,128.6755595,35.29349418,
104606,동읍,신방,,128.6802762,35.28591532,
104607,동읍,모암,,128.6749642,35.29449344,
104608,동읍,칠성아파트,,128.6758295,35.29310609,
104609,동읍,다호,,128.6724266,35.29772298,
104610,동읍,모암,,128.6751056,35.29449355,
104611,동읍,곡목,,128.6633885,35.30147896,
104612,동읍,다호,,128.6724829,35.29792337,
104613,동읍,화목,,128.6578523,35.30377486,
104614,동읍,곡목,,128.6634195,35.30157816,
104615,동읍,고양,,128.6554104,35.3060693,
104616,동읍,화목,,128.6576441,35.30397776,
104617,동읍,고양이주단지,,128.6572364,35.31017632,
104618,동읍,고양,,128.6555537,35.30595785,
104619,동읍,석산,,128.6588753,35.31312289,
104620,동읍,고양이주단지,,128.6575322,35.3105305,
104621,동읍,마룡,,128.6616563,35.31744959,
104622,동읍,석산,,128.6586971,35.31264622,
104623,동읍,금산마을,,128.6635343,35.32323176,
104624,동읍,마룡,,128.6617715,35.31744055,
104625,동읍,용산,,128.6710773,35.33084242,
104626,동읍,금산마을,,128.6637451,35.32344425,
104627,동읍,금동,,128.6669378,35.33319449,
104628,동읍,용산,,128.6710663,35.33111514,
104629,동읍,양교,,128.6677639,35.34251013,
104630,동읍,금동,,128.6670842,35.33312544,
104631,동읍,섬김의집,,128.6639865,35.34528545,
104632,동읍,양교,,128.667571,35.34284541,
104633,동읍,봉곡,,128.6596022,35.34426498,
104634,동읍,섬김의집,,128.6640125,35.34538163,
104635,동읍,봉곡마을,,128.6582983,35.3458509,
104636,동읍,봉곡,,128.6596115,35.34435091,
104637,동읍,봉강,,128.6567153,35.35095115,
104638,동읍,봉곡마을,,128.6581239,35.34634885,
104639,동읍,원봉강,,128.6549557,35.35513841,
104640,동읍,봉강,,128.656843,35.35106671,
104641,동읍,전촌입구,,128.6555278,35.35766314,
104642,동읍,원봉강,,128.6551802,35.35502489,
104643,동읍,전촌,,128.6534055,35.35963793,
104644,동읍,전촌입구,,128.6556073,35.35771841,
104645,동읍,본포입구,,128.6487871,35.3628082,
104646,동읍,전촌,,128.6533502,35.35977944,
104648,동읍,본포입구,,128.6486575,35.36282087,
104649,동읍,주남삼거리,,128.6697941,35.29932868,
104650,동읍,주남삼거리,,128.6698328,35.29943849,
104651,동읍,덕천마을,,128.6842173,35.27884494,
104652,동읍,동읍지구대,,128.6888163,35.2788944,
104653,동읍,전촌입구,,128.6560472,35.35739268,
104654,동읍,전촌입구,,128.6561347,35.35727224,
104655,동읍,본포마을,,128.6465644,35.36671415,
104656,구산면,신촌마을,,128.5831201,35.09550118,
104657,동읍,금산리,,128.6685011,35.3277582,
104658,동읍,금산리,,128.6685304,35.32767497,
104659,동읍,주남삼거리,,128.670303,35.29975911,
104660,동읍,주남삼거리,,128.6703692,35.29963196,
104661,동읍,창원단감테마공원,,128.6635186,35.30005904,
104662,동읍,창원단감테마공원,,128.663567,35.29997011,
104703,북면,무동센텀파라디아아파트,,128.5797637,35.31824974,
104704,북면,무동센텀파라디아아파트,,128.5799316,35.31887438,
104705,북면,무동입구,,128.5862493,35.31618115,
104706,북면,무동입구,,128.5849012,35.31636963,
104707,북면,동전,,128.5985654,35.31628623,
104708,북면,동전,,128.5985878,35.31621992,
104709,북면,1366경남센터,,128.5985963,35.3129172,
104710,북면,1366경남센터,,128.5986795,35.31273357,
104711,북면,동전회관,,128.5966368,35.31643282,
104712,북면,동전회관,,128.5966153,35.31651356,
104713,북면,휴먼빌2단지,,128.5839562,35.31955848,
104714,북면,휴먼빌1단지,,128.5838751,35.31947617,
104715,북면,STX칸2차아파트,,128.58043,35.31635846,
104716,북면,STX칸2차아파트,,128.5805745,35.31617493,
104719,북면,STX칸1차아파트후문,,128.583139,35.32264364,
104720,북면,STX칸1차아파트후문,,128.5833086,35.32272974,
104721,북면,휴먼빌3차아파트,,128.5825058,35.31618334,
104722,북면,월드메르디앙아파트,,128.5997134,35.3156561,
104723,북면,월드메르디앙아파트,,128.5995469,35.31566317,
104724,진동면,동전리,,128.5986714,35.31827156,
104725,진동면,동전리,,128.5987287,35.31811084,
104801,삼동동,늘푸른전당,,128.6538312,35.22980643,
104802,삼동동,늘푸른전당,,128.6535354,35.2297923,
104803,삼동동,충혼탑,,128.6570952,35.22793343,
105101,북면,마산리경노당,,128.6231613,35.34064913,
105102,북면,마산리경노당,,128.6229274,35.34080038,
105401,명서동,명서초등학교,,128.6424087,35.24892358,
105402,명서동,명서중학교,,128.6459439,35.25094308,
105403,명서동,명서중학교,,128.6452126,35.25070197,
105404,명서동,명지여고,,128.6482982,35.25087044,
105405,명서동,명지여고,,128.6477562,35.25148044,
105406,명서동,명서1동,,128.6487532,35.24866236,
105407,명서동,명서1동,,128.6488812,35.24858143,
105408,명서동,명서로입구,,128.6466131,35.24593238,
105701,동읍,우성아파트,,128.6995192,35.28925206,
105702,동읍,우성아파트,,128.6997276,35.28928266,
105901,팔용동,경남문화재연구원,,128.6364375,35.23198006,
105902,팔용동,경남문화재연구원,,128.6365369,35.23180144,
105903,차용동,창원농산물도매시장,,128.6384513,35.230936,
105904,팔용동,창원농산물도매시장,,128.6383669,35.23079222,
106001,동읍,무점종점,,128.6941698,35.29437431,
106002,동읍,무점종점,,128.6941926,35.29431444,
106003,동읍,무점,,128.6984008,35.29485906,
106004,동읍,무점,,128.6984704,35.29490314,
106005,동읍,무점입구,,128.7020128,35.29044868,
106006,동읍,무점입구,,128.7020641,35.29040515,
106401,팔용동,사화초등학교,,128.6154542,35.25268544,
106402,팔용동,사화초등학교,,128.6150472,35.25259512,
106501,반지동,반지사거리,,128.6611672,35.24239932,
106502,반지동,반지사거리,,128.6616882,35.24132643,
106503,반지동,반지민원센타,,128.6648532,35.23975044,
106504,반지동,반지민원센타,,128.6645272,35.23970443,
106505,반림동,럭키아파트,,128.6681742,35.23785743,
106506,반림동,럭키아파트,,128.6682044,35.23762941,
106507,반림동,교통문화연수원,,128.6715575,35.23626482,
106508,반림동,반송시장.아이필상가,,128.6718793,35.23611981,
106509,반림동,반림현대건설아파트,,128.6744651,35.23616833,
106510,반림동,반송여중,,128.6743718,35.23602716,
106511,용호동,일동아파트,,128.6777065,35.23694553,
106512,용호동,반림현대산업아파트,,128.6772916,35.23667654,
106513,반지동,창원천2교,,128.6604084,35.24410527,
106514,반지동,창원천2교,,128.6605331,35.24415989,
106701,북면,월촌교,,128.6094366,35.31903048,
106702,북면,월촌교,,128.6092855,35.31890013,
106703,북면,월촌,,128.6171506,35.3195008,
106704,북면,월촌,,128.6171497,35.3193491,
106705,북면,월산,,128.6253331,35.3202882,
106706,북면,월산,,128.6253252,35.32016087,
106707,북면,남백종점,,128.6364367,35.31814395,
106708,북면,남백마을종점,,128.636498,35.31814541,
106713,북면,남백,,128.6346725,35.31798062,
106714,북면,남백,,128.634713,35.31790221,
106801,동읍,용연입구,,128.6666612,35.35392758,
106802,동읍,용연입구,,128.6663791,35.35381102,
106803,동읍,용연,,128.6695115,35.35384797,
106804,동읍,용연,,128.6695323,35.35372957,
106805,동읍,산남입구,,128.6740606,35.35182952,
106806,동읍,산남입구,,128.6739689,35.35167733,
106807,동읍,산남,,128.676614,35.35231786,
106808,동읍,산남,,128.6765824,35.35220953,
106809,동읍,죽동마을,,128.6807519,35.35196515,
106810,동읍,죽동마을,,128.6807639,35.35184631,
106811,동읍,죽동,,128.6811678,35.35184361,
106812,동읍,죽동,,128.6810844,35.35176448,
106813,동읍,윗대방,,128.6902114,35.34527519,
106814,동읍,윗대방,,128.6901289,35.34518102,
106815,대산면,대방,,128.6948312,35.34276844,
106816,대산면,대방,,128.6944991,35.34322094,
106817,대산면,가촌마을,,128.6978382,35.33627111,
106818,대산면,가촌마을,,128.6976921,35.33629113,
106819,대산면,가촌,,128.7017388,35.33541892,
106820,대산면,가촌,,128.7016911,35.33533196,
106821,대산면,대산일반산업단지,,128.7021878,35.33329396,
106824,대산면,대산119안전센터,,128.7049026,35.33347479,
106825,대산면,세진테크원,,128.6980593,35.33581269,
106826,대산면,세진테크원,,128.6980912,35.33564118,
106827,대산면,대산일반산업단지,,128.7022725,35.33340091,
106828,대산면,대산119안전센터,,128.7049443,35.33332303,
106901,봉곡동,봉곡중학교,,128.6628082,35.24626844,
106902,봉곡동,봉곡중학교,,128.6630152,35.24670643,
106903,봉곡동,봉림휴먼시아,,128.667319,35.24923415,
106904,봉곡동,봉림휴먼시아,,128.6661479,35.24918625,
106905,봉곡동,봉곡상가,,128.6704472,35.24759944,
106906,봉곡동,봉곡상가,,128.6702932,35.24718743,
107501,봉곡동,봉림중학교,,128.6748222,35.24583943,
107502,사림동,봉림중학교,,128.6749672,35.24572244,
107503,사림동,장애인복지회관,,128.6779716,35.24728131,
107504,사림동,장애인복지회관,,128.6783515,35.24693447,
107505,사림동,경남대표도서관입구,,128.6799422,35.24646417,
107506,사림동,경남대표도서관,,128.6804102,35.24607943,
107507,사림동,사격장입구,,128.6830824,35.24515772,
107508,사림동,사격장입구,,128.6831562,35.24492343,
107509,사림동,사림동농협,,128.6855129,35.24323199,
107510,사림동,사림동농협,,128.6854102,35.24302744,
107511,사림동,창원대삼거리,,128.6851291,35.24177861,
107512,사림동,창원대삼거리,,128.6847949,35.24175676,
107601,팔용동,창원웨딩의전당,,128.610464,35.25656237,
107602,팔용동,창원웨딩의전당,,128.6103552,35.25641544,
107603,팔용동,극동아파트,,128.6136884,35.25471506,
107604,팔용동,극동아파트,,128.6136132,35.25454874,
107605,팔용동,팔룡중학교,,128.6172099,35.25269323,
107606,팔용동,팔룡중학교,,128.6177622,35.25217843,
107607,팔용동,파티마병원,,128.6449842,35.23662345,
107608,팔용동,창원공고.파티마병원,,128.6445201,35.23676741,
108901,신월동,창원중부경찰서,,128.6862128,35.22770415,
108902,신월동,창원중부경찰서,,128.6865323,35.22778301,
108903,신월동,한국전력공사,,128.6890436,35.23104563,
108904,신월동,조달청,,128.6896867,35.231488,
108905,신월동,병무청,,128.691609,35.23404584,
108906,신월동,병무청,,128.6915618,35.23368651,
108913,용동,창원중앙역,,128.7010142,35.24185303,
108915,사림동,경남도의회,,128.6934212,35.23509073,
108916,용동,경남도의회,,128.6938295,35.23533627,
108917,용동,하나님의 교회,,128.6978665,35.2362934,
108918,용동,현대썬앤빌,,128.6978012,35.23643627,
108919,용동,창원대동문,,128.6967478,35.23895232,
108920,용동,창원대동문,,128.6965797,35.23882919,
108921,용동,길상사입구,,128.7000562,35.23981672,
108922,용동,길상사입구,,128.7000065,35.2399871,
109101,서상동,오성아파트,,128.6154932,35.26252944,
109102,서상동,오성아파트,,128.6160792,35.26285844,
109401,소계동,한보아파트,,128.5971766,35.25900969,
109404,소계동,한보아파트,,128.5971864,35.2589389,
109405,소계동,소계로터리,,128.6022227,35.25578386,
109406,소계동,소계로터리,,128.6026193,35.25536493,
109407,소계동,경상고등학교,,128.598279,35.25960264,
109408,소계동,소계갓등1길,,128.5996499,35.25821691,
109501,봉림동,휴먼시아1단지,,128.6692067,35.2525819,
110001,신월동,은아아파트후문,,128.6868285,35.22712868,
110002,신월동,은아아파트후문,,128.6865519,35.22707826,
110003,신월동,신월아파트,,128.6896722,35.22551343,
110004,신월동,신월아파트,,128.6897532,35.22524243,
110005,신월동,신월주공아파트,,128.6916955,35.22436412,
110006,신월동,신월주공아파트,,128.6920842,35.22392143,
110101,신월동,한국전력공사,,128.6898487,35.2307158,
110102,신월동,신월민원센타,,128.6923059,35.2281842,
110103,신월동,신월민원센타,,128.6927662,35.22798643,
110104,신월동,신월동,,128.6957282,35.2256598,
110105,신월동,신월동,,128.6959559,35.22571655,
110301,북면,춘광아파트,,128.6088782,35.34755781,
110302,북면,춘광아파트,,128.6093352,35.34750544,
110303,북면,북면운동장,,128.6174555,35.3440285,
110304,북면,북면운동장,,128.6174454,35.34411207,
110305,북면,마산리,,128.6175896,35.34417351,
110306,북면,마산리,,128.6178728,35.34421461,
110307,북면,북면연동,,128.6256784,35.34677477,
110308,북면,북면연동,,128.6259833,35.3469807,
110309,동읍,가곡마을,,128.6442132,35.36062566,
110310,동읍,가곡마을,,128.6440662,35.36047848,
110311,북면,북창원농협경제사업장,,128.6126584,35.34629782,
110312,북면,북창원농협경제사업장,,128.6132342,35.34591159,
111901,북면,어유골,,128.5878745,35.35844965,
111902,북면,어유골,,128.5876874,35.35835988,
111903,북면,삼원효도마을,,128.5747633,35.36107065,
111904,북면,삼원효도마을,,128.5748677,35.36091805,
112001,북면,소라,,128.5849631,35.35887307,
112002,북면,소라,,128.5850433,35.35875813,
112003,북면,봉촌,,128.5903038,35.36019977,
112004,북면,봉촌,,128.5900744,35.36004045,
112301,북면,북면새터,,128.5957601,35.29515177,
112302,북면,중방마을,,128.5937502,35.29836092,
112401,북면,외감,,128.6002792,35.29109228,
112402,북면,외감,,128.6003493,35.29118907,
112403,북면,북면새터,,128.5956566,35.295278,
112404,북면,중방마을,,128.5935794,35.29826013,
112501,북면,내산,,128.5909901,35.37570888,
112601,북면,앞실마을,,128.6002256,35.36794362,
112602,북면,앞실마을,,128.6002258,35.36786831,
112603,북면,도래,,128.5982019,35.37224173,
112604,북면,도래,,128.5981019,35.37218466,
112605,북면,현도,,128.5917287,35.37322403,
112606,북면,현도,,128.5914201,35.37334261,
112607,북면,내산,,128.5909968,35.37558459,
112608,북면,초소,,128.5945684,35.37790263,
112609,북면,초소,,128.5950482,35.37822153,
112610,북면,명촌,,128.6016379,35.38820888,
112611,북면,명촌,,128.6016506,35.38813166,
113301,용호동,성산아트홀,,128.6815668,35.22925557,
113302,용호동,성산아트홀,,128.6820879,35.22958194,
113303,용호동,롯데아파트,,128.6857184,35.23413194,
113304,용호동,롯데아파트,,128.6853267,35.23337912,
113305,용호동,경남선관위,,128.6879168,35.23674134,
113306,용호동,경남선관위,,128.6880188,35.23653639,
113307,사림동,도립미술관,,128.6892302,35.23833674,
113308,사림동,도립미술관,,128.6899685,35.23885483,
113501,대산면,월림마을,,128.7314099,35.3305375,
113502,북면,북면양촌,,128.5894116,35.32889005,
113503,북면,신동,,128.600265,35.33056949,
113601,북면,신음,,128.5849666,35.32881224,
113602,북면,신음,,128.5847338,35.32869158,
113603,북면,북면양촌,,128.5893272,35.32894091,
114201,도계동,도계동,,128.6336242,35.25820114,
114202,도계동,도계동.서부스포츠센터,,128.6344112,35.25681244,
114203,도계동,도계주유소,,128.6362174,35.25519246,
114204,도계동,도계주유소,,128.6361025,35.25482915,
114205,명서동,서부경찰서.원흥사,,128.63946,35.2513897,
114206,명서동,서부경찰서.원흥사,,128.6397132,35.25053996,
114207,명서동,명서초등학교,,128.641231,35.24922637,
114208,명서동,명서초등학교,,128.6417014,35.24810174,
114209,명서동,명서다리.명곡교회,,128.6438948,35.24626251,
114210,명서동,명서다리.명곡교회,,128.6439172,35.24586341,
114211,명서동,명서동허앤리병원,,128.6479551,35.24393747,
114212,명서동,명서동허앤리병원,,128.6474615,35.24385625,
114213,반지동,시티7,,128.6533388,35.24121646,
114214,반지동,시티7,,128.6535542,35.24078906,
114215,반지동,창원컨벤션센터,,128.6579641,35.23930263,
114216,반지동,창원컨벤션센터,,128.6574757,35.23919978,
114217,반지동,문성고등학교,,128.6613777,35.23778609,
114218,반지동,문성고등학교,,128.661182,35.23756163,
114219,반림동,노블파크아파트,,128.6655645,35.23567889,
114221,반림동,트리비앙아파트,,128.6720886,35.23239935,
114223,용호동,중앙고등학교,,128.6755717,35.23038103,
114225,용호동,정우상가,,128.6794555,35.22812777,
114227,신월동,은아아파트,,128.6853853,35.22476858,
114229,신월동,시민생활체육관,,128.6888146,35.22284641,
114402,북면,월계마을회관,,128.6392429,35.34789795,
114403,북면,월계,,128.6341974,35.35296347,
114404,북면,월계,,128.6342965,35.35289025,
114405,북면,북면물재생센터,,128.6372118,35.35442825,
114406,북면,북면물재생센터,,128.6371914,35.35450738,
115001,서상동,창원초등학교,,128.6202862,35.26508044,
115002,중동,북동공설시장,,128.6220922,35.26492444,
115003,소답동,향교입구,,128.6242532,35.26507544,
115004,소답동,소답상가,,128.6256617,35.26489911,
115005,소답동,소답초등학교,,128.6273052,35.26507244,
115006,소답동,동일그린맨션,,128.6283102,35.26426344,
115007,소답동,청년주유소,,128.6286568,35.26324297,
115008,소답동,소답온천,,128.6286003,35.26214385,
115009,소답동,소답온천(종점),,128.6285401,35.26267327,
115301,동정동,창원역,,128.6073882,35.25727144,
115302,팔용동,창원역,,128.6070902,35.25643644,
115303,동정동,서상삼거리,,128.6104637,35.26062297,
115304,팔용동,창원역,,128.6077952,35.25716544,
115305,서상동,태광주유소,,128.615119,35.26202633,
115306,동정동,서상삼거리,,128.610353,35.26009881,
115307,서상동,윤병원,,128.6200302,35.26179249,
115308,서상동,참사랑병원 앞,,128.6169419,35.26160771,
115309,서상동,의창동환승센터,,128.6228942,35.26166344,
115310,서상동,윤병원,,128.6209841,35.26139312,
115311,소답동,소답동,,128.6257342,35.26146649,
115312,중동,의창동환승센터,,128.6244038,35.2612419,
115313,소답동,금호온천,,128.6292549,35.26154856,
115314,소답동,사단앞,,128.6285109,35.2611449,
115315,도계동,도계동만남의광장,,128.6329544,35.2618589,
115316,도계동,도계동만남의광장,,128.6322538,35.26151572,
115317,도계동,용강검문소,,128.639714,35.26789767,
115318,도계동,용강검문소,,128.6406137,35.26783989,
115319,동읍,용암,,128.6472602,35.26949846,
115320,동읍,용암,,128.6466746,35.26946843,
115321,동읍,용전입구,,128.6607098,35.27071164,
115322,동읍,용전입구,,128.6610231,35.27062263,
115323,동읍,동읍덕산마을,,128.6742214,35.27438237,
115324,동읍,동읍덕산마을,,128.6751424,35.27456283,
115325,동읍,용잠삼거리,,128.6842029,35.27722131,
115326,동읍,용잠삼거리,,128.6850125,35.27725622,
115327,동읍,동읍지구대,,128.6888754,35.27905907,
115328,동읍,동읍지구대,,128.689696,35.27895988,
115329,동읍,자여입구,,128.6959212,35.28032385,
115330,동읍,자여입구,,128.6957386,35.28029585,
115331,동읍,동읍보건지소,,128.6884912,35.27968894,
115332,동읍,동읍보건지소,,128.6885504,35.27952149,
115333,동읍,새마을금고,,128.6860167,35.27894273,
115334,동읍,새마을금고,,128.6860081,35.27882421,
115335,동읍,용강마을입구,,128.6386966,35.26917085,
115336,동읍,용강마을입구,,128.6389982,35.26910444,
115337,동읍,용강삼거리,,128.6317949,35.26984157,
115338,동읍,용강삼거리,,128.6318067,35.27009075,
115339,동읍,용강마을.묘향사입구,,128.6346903,35.27161234,
115340,동읍,용강마을.묘향사입구,,128.6355359,35.2717365,
115341,동읍,용암마을회관,,128.6456767,35.27230015,
115342,동읍,용암마을회관,,128.645647,35.27222091,
115343,동읍,자여입구,,128.6952261,35.28073379,
115344,동읍,대한사료앞,,128.6956726,35.28137909,
115801,동읍,자여민원센터,,128.7006784,35.27725706,
115804,동읍,용정,,128.7031314,35.27526122,
115805,동읍,성진5차아파트,,128.7057591,35.27368799,
116401,대산면,삼봉마을,,128.7075872,35.33230974,
116402,대산면,삼봉마을,,128.7076453,35.33240453,
116403,동읍,가월윗담,,128.67292,35.3026771,
116404,동읍,가월윗담,,128.672971,35.30256926,
116501,동읍,가월마을입구,,128.6750688,35.30386562,
116502,동읍,가월입구,,128.6745616,35.30344898,
116503,동읍,주남저수지,,128.6783359,35.30495105,
116504,동읍,주남저수지,,128.678466,35.30484236,
116505,동읍,판신,,128.6863315,35.30763212,
116506,동읍,판신,,128.6867987,35.3076727,
116507,대산면,주남,,128.6942331,35.31561672,
116508,대산면,주남,,128.6943567,35.31556482,
116509,대산면,신등초등학교,,128.6985482,35.32086303,
116510,대산면,신등초등학교,,128.698575,35.32071401,
116511,대산면,상등,,128.701118,35.3236771,
116512,대산면,상등,,128.7012666,35.32366564,
116513,대산면,장등,,128.704994,35.32907794,
116514,대산면,장등,,128.7051003,35.32902379,
116515,대산면,신등초교,,128.6983388,35.32086796,
116516,대산면,신등초교,,128.6982524,35.32077974,
116517,대산면,장등입구,,128.7027359,35.33056958,
116518,대산면,장등입구,,128.7027829,35.33063155,
116519,대산면,상포마을태평,,128.7105669,35.31504618,
116520,대산면,남포회관,,128.7091119,35.30998606,
116521,대산면,남포마을,,128.7056219,35.31010336,
116606,동읍,죽동당산마을,,128.6829137,35.35379865,
116607,동읍,죽동당산마을,,128.6826713,35.353786,
116608,동읍,구산마을입구,,128.6862284,35.35535874,
116609,동읍,구산마을입구,,128.686121,35.35536333,
116701,대산면,송정종점,,128.6825248,35.36093585,
116702,대산면,송정종점,,128.682401,35.36097513,
116901,팔용동,신진글로벌,,128.6207941,35.24425046,
116902,팔용동,차룡119안전센터,,128.6228506,35.24308101,
117001,팔용동,SCC㈜,,128.6229509,35.24687882,
117002,팔용동,에스아이텍,,128.6254619,35.24544942,
117101,팔용동,삼광정밀,,128.6251025,35.24626554,
117102,팔용동,신진기업,,128.6272299,35.24505495,
117301,용호동,창원시청,,128.682374,35.2275036,
117601,명서동,봉곡동상가입구,,128.6490254,35.24458602,
117602,봉곡동,봉곡동상가입구,,128.6489546,35.24424875,
117603,명서동,상북초교정문,,128.6508012,35.24668244,
117606,봉곡동,상북초교후문,,128.651375,35.24708585,
117607,봉곡동,봉곡코오롱아파트,,128.6552719,35.24713908,
117608,봉곡동,봉곡코오롱아파트,,128.6560101,35.24707997,
118001,대산면,가술정류장,,128.7088864,35.33516263,
118002,대산면,제동마을,,128.7091891,35.33213143,
