버정거리총합,상호개수,교통사고건수,보호구역개수,화재발생건수,주유소명,주소,위도,경도
0.441176471,0.787878788,0.260374833,0.227848101,0.385245902,광주비아농협주유소,광주 광산구 임방울대로 600 (도천동),35.2058081,126.8137718
0.411764706,0.757575758,0.176706827,0.455696203,0.450819672,(주)대창석유직영 공단주유소,광주 광산구 사암로 800 (도천동),35.2132892,126.8193898
0.495798319,0.696969697,0.461178046,0.582278481,0.450819672,수완행복셀프주유소,광주 광산구 왕버들로 113,35.2022347,126.8231548
0.256302521,0.454545455,0.141900937,0.367088608,0.12295082,어등산주유소,광주 광산구 무진대로 68,35.1598897,126.7885468
0.31512605,0.575757576,0.201472557,0.569620253,0.393442623,OK클린주유소,광주 광산구 사암로 136 (우산동),35.1599796,126.8086126
0.336134454,0.454545455,0.111111111,0.316455696,0.221311475,광장주유소(s),광주 광산구 북문대로 907 (비아동),35.2220375,126.8243803
0.210084034,0.575757576,0.104417671,0.113924051,0.295081967,차사랑주유소,광주 광산구 상무대로 551,35.1422142,126.8259551
0.352941176,0.484848485,0.176706827,0.392405063,0.278688525,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),35.2215491,126.8296566
0.819327731,0.939393939,0.538821954,0.594936709,0.81147541,(주)무진대로주유소,광주 광산구 무진대로 80,35.1679688,126.8922147
0.06302521,0.333333333,0.058232932,0.139240506,0.12295082,(주)대창석유직영 운수주유소,광주 광산구 동곡로 846 (운수동),35.1629561,126.777128
0.289915966,0.606060606,0.221552878,0.455696203,0.409836066,북문대로주유소,광주 광산구 북문대로 319 (신창동),35.1896547,126.8484485
0.037815126,0,0.033467202,0,0.049180328,평동농협명화지점주유소,광주 광산구 평동로 441 (명화동),35.1255088,126.7198479
0.176470588,0.333333333,0.076974565,0.126582278,0.147540984,SK시민주유소,광주 광산구 고봉로 249 (장수동),35.1783718,126.7842754
0.289915966,0.575757576,0.193440428,0.139240506,0.221311475,송정현대주유소,광주 광산구 송도로 104 (도산동),35.1262912,126.788474
0.457983193,0.303030303,0.261713521,0.46835443,0.245901639,첨단주유소,광주 광산구 첨단중앙로182번길 70,35.2215932,126.8491057
0,0.151515152,0.000669344,0.012658228,0.06557377,해피주유소,광주 광산구 건재로 761,35.0815549,126.7666657
0.43697479,0.454545455,0.09103079,0.151898734,0.196721311,선운주유소,광주 광산구 동곡로 606 (장록동),35.1345581,126.7741507
0.06302521,0.333333333,0.058232932,0.139240506,0.12295082,㈜대창석유직영 매일주유소,광주 광산구 동곡로 852 (운수동),35.1629561,126.777128
0.365546218,0.484848485,0.180053548,0.392405063,0.278688525,금성2주유소,광주 광산구 첨단과기로 33 (비아동),35.2212915,126.8301469
0.12605042,0.060606061,0.010040161,0,0.032786885,현대오일뱅크주유소,광주 광산구 고봉로 565 (산막동),35.2009623,126.7607616
0.365546218,0.696969697,0.389558233,0.759493671,0.532786885,지에스칼텍스(주) 웰컴신가주유소,광주 광산구 목련로 375 (신가동),35.1821062,126.8320942
0.092436975,0.03030303,0.000669344,0.037974684,0.040983607,임곡농협주유소,광주 광산구 고봉로 785 (임곡동),35.2217769,126.7421874
0.159663866,0.060606061,0.014725569,0,0.032786885,스마일주유소,광주 광산구 고봉로 541 (산막동),35.1983473,126.7660384
0.260504202,0.606060606,0.135207497,0.164556962,0.459016393,현대오일뱅크(주)직영 사랑받는주유소,광주 광산구 임방울대로 13  (우산동),35.150616,126.826055
0.441176471,0.757575758,0.489290495,0.810126582,0.647540984,지에스칼텍스(주)수완셀프주유소,광주 광산구 장신로 152 (수완동),35.189979,126.8265201
0.357142857,0.393939394,0.077643909,0.063291139,0.18852459,광주주유소,광주 광산구 동곡로 422 (월전동),35.1217476,126.774693
0.31092437,0.121212121,0.050870147,0,0.163934426,진곡산단주유소,"광주 광산구 임곡로 516,  (진곡동)",35.2122956,126.7896786
0.331932773,0.636363636,0.277777778,0.670886076,0.56557377,신광주셀프주유소,광주 광산구 목련로 372-8 (신가동),35.180941,126.8336171
0.142857143,0.484848485,0.156626506,0.088607595,0.180327869,이칠주유소,광주 광산구 상무대로 378 (신촌동),35.1327856,126.8169396
0.470588235,0.272727273,0.120481928,0.025316456,0.344262295,현대오일뱅크㈜직영 성현주유소,광주 광산구 손재로 415 (오선동),35.1996872,126.7935543
0.411764706,0.757575758,0.176706827,0.455696203,0.450819672,현대오일뱅크(주) 비아도천주유소,광주 광산구 사암로 841 (도천동),35.2132892,126.8193898
0.411764706,0.757575758,0.176706827,0.455696203,0.450819672,현대오일뱅크㈜직영 하남제일주유소,광주 광산구 사암로 754 (도천동),35.2132892,126.8193898
0.016806723,0,0,0,0,천지주유소,광주 광산구 영광로 3270  (삼거동),35.1674504,126.6665376
0.231092437,0.181818182,0.111780455,0.025316456,0.139344262,(주)평산주유소,광주 광산구 연산로 239 (연산동),35.1181002,126.7571163
0.117647059,0.090909091,0.004016064,0.012658228,0.016393443,우공주유소,광주 광산구 영광로 3492,35.1598156,126.6885521
0.571428571,0.454545455,0.388219545,0.759493671,0.401639344,이마트24서비스 광주수완주유소,광주 광산구 풍영로101번안길 19-2 (흑석동),35.1809588,126.8089587
0.432773109,0.848484848,0.510709505,0.784810127,0.467213115,SK에너지(주) 수완셀프주유소,광주 광산구 왕버들로 193 (수완동),35.2000442,126.8315113
0.071428571,0,0,0,0.016393443,에스주유소,광주 광산구 노안삼도로 983,35.1267465,126.6804996
0.512605042,0.363636364,0.214190094,0.17721519,0.295081967,내트럭(주)광주사업소,광주 광산구 손재로 327,35.1956092,126.7978503
0.046218487,0.060606061,0,0,0.032786885,대천주유소,광주 광산구 용진로 599 (산수동),35.1924141,126.7458233
0.273109244,0.212121212,0.09772423,0.037974684,0.147540984,지에스칼텍스(주)장수IC주유소,광주 광산구 고봉로 238,35.185834,126.7848834
0.273109244,0.151515152,0.030120482,0,0.139344262,유한회사 금성주유소,광주 광산구 임곡로 685 (안청동),35.2155895,126.796759
0.331932773,0.484848485,0.1854083,0.392405063,0.196721311,지에스칼텍스(주)어등산상주유소,광주 광산구 무진대로 125 (소촌동),35.1617672,126.7940553
0.449579832,0.545454545,0.419678715,0.544303797,0.385245902,보훈주유소,광주 광산구 첨단봉산안길 102,35.2061339,126.8490972
0.428571429,0.606060606,0.152610442,0.582278481,0.352459016,애경주유소,광주 광산구 손재로 25 (산정동),35.1677882,126.7996667
0.218487395,0.333333333,0.082329317,0.126582278,0.147540984,(주)에이치에스에너지 장수주유소,광주 광산구 고봉로 239 (장수동),35.1787829,126.7857261
0.424369748,0.454545455,0.187416332,0.17721519,0.12295082,송촌주유소,광주 광산구 동곡로 656,35.1401372,126.7767273
0.012605042,0.03030303,0.000669344,0,0.016393443,푸른솔주유소,광주광역시 광산구 고봉로 905 (광산동),35.2394762,126.7452211
0.521008403,0.484848485,0.330655957,0.64556962,0.401639344,하남농협주유소,광주 광산구 용아로 445,35.1828832,126.8044775
0.352941176,0.606060606,0.224230254,0.35443038,0.229508197,현대오일뱅크㈜직영 장덕셀프주유소,광주 광산구 왕버들로 59,35.152321,126.8050653
0.411764706,0.757575758,0.176706827,0.455696203,0.450819672,채움주유소,광주 광산구 사암로 820 (도천동),35.2132892,126.8193898
0.327731092,0.484848485,0.193440428,0.240506329,0.114754098,전송주유소,광주 광산구 어등대로 583,35.1509909,126.7868832
0.453781513,0.575757576,0.27643909,0.64556962,0.295081967,SK에너지(주) 태양셀프주유소,광주 광산구 용아로 330 (산정동),35.1727115,126.8040457
0.462184874,0.787878788,0.27643909,0.253164557,0.43442623,(주)신삼성로주유소,광주 광산구 사암로 708,35.206328,126.8145857
0.142857143,0.484848485,0.130522088,0.101265823,0.180327869,슈퍼크린주유소(s),광주 광산구 상무대로 372 (신촌동),35.1329614,126.8181473
0.56302521,0.424242424,0.385542169,0.759493671,0.401639344,흑석주유소,광주 광산구 사암로 415 (흑석동),35.1826215,126.8082045
0.285714286,0.484848485,0.245649264,0.556962025,0.336065574,(주)운남대교주유소,광주 광산구 임방울대로 14,35.1623933,126.8190959
0.394957983,0.484848485,0.195448461,0.405063291,0.278688525,한백석유첨단주유소(SK),광주 광산구 첨단과기로 53 (비아동),35.2220633,126.8323151
0.285714286,0.515151515,0.238286479,0.708860759,0.385245902,서강주유소,광주 광산구 목련로 250,35.1732579,126.8248712
0.411764706,0.757575758,0.176706827,0.455696203,0.450819672,만선주유소,광주 광산구 임곡로 795 (도천동),35.2132892,126.8193898
0.420168067,0.454545455,0.187416332,0.17721519,0.12295082,부싯돌주유소,광주 광산구 동곡로 645 (송촌동),35.1403686,126.7769302
0.037815126,0,0,0,0,(주)초당산업송초주유소,광주 광산구 금동학동길 315 (덕림동),35.1890575,126.6753142
0.470588235,0.575757576,0.277108434,0.670886076,0.401639344,성진주유소,광주 광산구 용아로 356 (산정동),35.1747559,126.8045098
0.31092437,0.424242424,0.039491299,0.025316456,0.18852459,하남현대주유소(H),광주 광산구 임곡로 573 (안청동),35.2137332,126.8032354
0.302521008,0.484848485,0.308567604,0.683544304,0.418032787,SK행복충전 제일에너지충전소,광주 광산구 목련로 358 (신가동),35.1801962,126.8322829
0.285714286,0.484848485,0.245649264,0.556962025,0.336065574,남동진LPG충전소,광주 광산구 임방울대로 16,35.1627053,126.8191068
0.100840336,0.393939394,0.040829987,0.037974684,0.204918033,SK행복충전 공항엘피지충전소,광주 광산구 상무대로 441 (신촌동),35.1284135,126.8181055
0.205882353,0.606060606,0.135207497,0.101265823,0.344262295,(주)영진에너지,광주 광산구 상무대로 483,35.1436089,126.8186573
0.277310924,0.424242424,0.305890228,0.632911392,0.418032787,반디가스 신가점,광주 광산구 하남대로 361 (신가동),35.1787417,126.8334334
0.256302521,0.454545455,0.301874163,0.594936709,0.418032787,빛고을충전소,광주 광산구 하남대로 378 (신가동),35.1774933,126.8352187
0.37394958,0.575757576,0.176037483,0.367088608,0.278688525,광산IC LPG충전소,광주 광산구 사암로 860-38 (도천동),35.2172744,126.8215307
0.079831933,0.303030303,0.020749665,0.025316456,0.204918033,오렌지LPG충전소,광주 광산구 상무대로 467 (신촌동),35.1229711,126.8178407
0.43697479,0.454545455,0.09103079,0.151898734,0.196721311,부경LPG충전소,광주 광산구 동곡로 542 (장록동),35.1345581,126.7741507
0.445378151,0.818181818,0.510709505,0.797468354,0.467213115,SK행복충전 더드론 수완충전소,광주 광산구 왕버들로 197 (수완동),35.199918,126.8319831
0.231092437,0.454545455,0.117804552,0.35443038,0.12295082,(주)대창석유직영양지LPG충전소,광주 광산구 무진대로 60 (소촌동),35.1597819,126.7877768
0.294117647,0.545454545,0.143239625,0.392405063,0.12295082,SK행복충전 만남의광장충전소,광주 광산구 무진대로 79 (소촌동),35.1611024,126.7892214
0.121848739,0.090909091,0.004016064,0.012658228,0.016393443,진솔가스,광주 광산구 영광로 3498,35.1595226,126.6894634
0.466386555,0.575757576,0.290495315,0.594936709,0.385245902,반디가스 첨단점,광주 광산구 첨단봉산안길 94 (산월동),35.2061847,126.8510517
0.348739496,0.545454545,0.165327979,0.417721519,0.221311475,명성가스,광주 광산구 사암로 896,35.2192294,126.826532
0.62605042,0.545454545,0.44042838,0.582278481,0.360655738,수완LPG충전소,광주 광산구 사암로 668 (장덕동),35.1904725,126.8102154
0.067226891,0.181818182,0.002008032,0.012658228,0.139344262,SK행복충전 제일에너지충전소 동곡점,광주 광산구 동곡로 123,35.0946417,126.7726694
0.084033613,0.181818182,0.054216867,0.012658228,0.12295082,SK행복충전 광주엘피지충전소,광주 광산구 동곡로 122 (하산동),35.0984536,126.7710681
0.340336134,0.515151515,0.077643909,0.075949367,0.213114754,동일가스㈜,광주 광산구 동곡로 456 (월전동),35.1225806,126.7748835
0.256302521,0.363636364,0.13253012,0.493670886,0.237704918,신창LPG충전소,광주 광산구 북문대로 354,35.1908587,126.8542871
0.058823529,0.090909091,0.002008032,0.025316456,0.057377049,대성가스(주)지평선충전소,광주광역시 광산구 영광로3777,35.1590235,126.7189782
0.306722689,0.575757576,0.165997323,0.253164557,0.295081967,신공항LPG충전소,광주 광산구 상무대로 404,35.1436688,126.8100333
0.289915966,0.484848485,0.211512718,0.455696203,0.237704918,금정LPG충전소,광주 광산구 북문대로 365 (신창동),35.1909912,126.8498218
0.289915966,0.363636364,0.210843373,0.481012658,0.237704918,SK행복충전 한일엘피지충전소,광주 광산구 북문대로420번길 92,35.1925635,126.8526984
0.441176471,0.666666667,0.487282463,0.82278481,0.319672131,SK행복충전 한일에너지충전소,광주 광산구 북문대로 619-20 (수완동),35.1982207,126.8286948
0.218487395,0.242424242,0.020080321,0.17721519,0.098360656,SK행복충전 효천엘피지충전소,광주 남구 서문대로 297,35.0948315,126.8761944
0.369747899,0.363636364,0.200803213,0.430379747,0.31147541,반디가스 송암점,광주 남구 송암로 28 (송하동),35.1084335,126.8797021
0.411764706,0.454545455,0.265729585,0.430379747,0.196721311,광주LPG충전소,광주 남구 송암로 106 (송하동),35.1139578,126.8738421
0.445378151,0.363636364,0.246987952,0.569620253,0.31147541,(주)금정남광주lpg충전소,광주 남구  서문대로 497 (송하동),35.1119472,126.8835505
0.399159664,0.181818182,0.186077644,0.556962025,0.196721311,SK행복충전 동부충전소,광주 동구 남문로 615 (용산동),35.114309,126.9153111
0.268907563,0.151515152,0.115796519,0.303797468,0.229508197,반디가스 지원점,광주 동구 남문로 397,35.1196779,126.9327871
0.949579832,0.848484848,0.501338688,0.544303797,0.745901639,(주)도시산업엘피지,광주 북구 무등로137번길 8 (신안동),35.1673404,126.8992406
0.113445378,0.181818182,0.001338688,0.012658228,0.049180328,매일LPG,광주 북구 우치로 850,35.2381,126.8932865
0.256302521,0.545454545,0.169344043,0.556962025,0.131147541,(주)무등LPG충전소,광주 북구 하서로 553 (본촌동),35.220949,126.8829054
0.718487395,0.666666667,0.636546185,0.683544304,0.631147541,반디가스 운암본점, 광주광역시 북구 운신남길 146,35.1718597,126.882867
0.495798319,0.454545455,0.438420348,0.784810127,0.508196721,패밀리LPG충전소,광주 북구 우치로 654,35.1888835,126.9072298
0.142857143,0.212121212,0.017402945,0.012658228,0.049180328,광산업단지충전소,광주 북구 삼소로 330,35.2404972,126.8699212
0.529411765,0.393939394,0.439759036,0.620253165,0.62295082,대창석유 국일충전소,광주 북구 탁영로 11 (두암동),35.1667822,126.9340845
0.399159664,0.484848485,0.279116466,0.759493671,0.270491803,반디가스 일곡점,광주 북구 우치로 585 (일곡동),35.2079669,126.8906018
0.638655462,0.484848485,0.609103079,0.696202532,0.393442623,SK행복충전 바로오케이충전소,광주 북구 하남대로 763 (운암동),35.1716108,126.8760325
0.432773109,0.454545455,0.238955823,0.455696203,0.336065574,SK행복충전 미래엘피지충전소,광주 북구 임방울대로 983 (신용동),35.2146729,126.8654872
0.06302521,0.060606061,0.005354752,0.012658228,0,SK행복충전 동광주LPG충전소,광주 북구 동문대로 560 (망월동),35.2045129,126.9525511
0.327731092,0.303030303,0.382195448,0.594936709,0.418032787,동화가스(주),광주 북구 각화대로 39,35.1812044,126.9354256
0.449579832,0.272727273,0.340026774,0.658227848,0.450819672,대성LPG충전소,광주 북구 하서로176번길 18 (양산동),35.1923261,126.8783518
0.285714286,0.454545455,0.226907631,0.670886076,0.344262295,SK행복충전 광주개인택시조합엘피지충전소,광주 북구 하서로 576 (본촌동),35.2161276,126.8810041
0.525210084,0.424242424,0.719544846,0.46835443,0.737704918,디오충전소,광주 북구 빛고을대로 656 (용두동),35.1633056,126.8552532
0.323529412,0.333333333,0.145247657,0.253164557,0.254098361,풍암LPG충전소,광주 서구  회재로 766 (매월동),35.1183754,126.8466966
0.340336134,0.363636364,0.149263722,0.316455696,0.18852459,주식회사대동가스,광주 서구 회재로 779 (매월동),35.1159821,126.851636
0.600840336,0.606060606,0.838018742,0.658227848,1,목포도시가스(주)MC에너지,광주 서구 운천로 163,35.1465461,126.8558139
0.323529412,0.484848485,0.149933066,0.291139241,0.360655738,대양케미칼주유소/충전소,광주 서구 풍서좌로 255 (세하동),35.1273071,126.8417706
0.789915966,0.727272727,0.841365462,0.658227848,0.729508197,(유)남악 청기와충전소,광주 서구 내방로 363 (화정동),35.157605,126.8803948
