버정거리총합,상호개수,교통사고건수,보호구역개수,화재발생건수,주유소명,주소,위도,경도
0.049295775,0.088235294,0.031531532,0.080645161,0,에코플러스주유소,전북 전주시 덕진구 과학로 258 (전미동1가),35.8921051,127.1281827
0.929577465,0.441176471,1,0.758064516,0.837209302,목원주유소,전북 전주시 덕진구 전주천동로 390 (진북동),35.8287185,127.1299291
0.042253521,0.294117647,0.04954955,0.096774194,0.034883721,섬진주유소,전북 전주시 덕진구 삼례로 123 (반월동),35.8886544,127.0767341
0.570422535,0.411764706,0.493993994,0.661290323,0.569767442,장승배기주유소,전북 전주시 완산구 장승배기로 283,35.799559,127.142791
0.514084507,0.470588235,0.403903904,0.661290323,0.523255814,행복가득주유소,전북 전주시 완산구 장승배기로 270 (평화동1가),35.7968897,127.1398584
0.443661972,0.441176471,0.471471471,0.709677419,1,파크셀프주유소,전북 전주시 완산구 천잠로 517,35.8191447,127.0986127
0.014084507,0.088235294,0.001501502,0.064516129,0.011627907,서린2주유소,전북 전주시 완산구 선비로 1444 (용복동),35.7901744,127.0681497
0.232394366,0.852941176,0.106606607,0.209677419,0.081395349,전인주유소,전북 전주시 덕진구 혁신로 558 (여의동),35.8622528,127.0692544
0.169014085,0.794117647,0.094594595,0.177419355,0.081395349,기분조은주유소,전북 전주시 덕진구 기린대로 1090,35.8712345,127.0681295
0.408450704,0.529411765,0.273273273,0.596774194,0.395348837,평화셀프주유소,전북 전주시 완산구 모악로 4595 (평화동3가),35.7868646,127.1305746
0.830985915,0.588235294,0.656156156,0.951612903,0.744186047,한옥마을주유소,전북 전주시 완산구 기린대로 242 (서노송동),35.8252685,127.1458969
0.197183099,0.264705882,0.097597598,0.290322581,0.255813953,새하늘주유소,전북 전주시 완산구 쑥고개로 216 (삼천동3가),35.7979605,127.0898801
0.422535211,0.676470588,0.393393393,0.419354839,0.220930233,행복날개주유소,전북 전주시 덕진구 온고을로 256 (팔복동3가),35.8442937,127.0957541
0.612676056,0.529411765,0.695195195,0.725806452,0.5,신흥셀프주유소,전북 전주시 완산구 쑥고개로 369 (효자동2가),35.8038805,127.105278
0.345070423,0.852941176,0.13963964,0.177419355,0.23255814,샘물주유소,전북 전주시 덕진구 온고을로 441,35.8553018,127.0775156
0.366197183,0.794117647,0.12012012,0.225806452,0.104651163,(주)해뜨는여의동,전북 전주시 덕진구 기린대로 1036 (여의동),35.8566143,127.0693701
0.147887324,0.117647059,0.043543544,0.161290323,0.174418605,착한12주유소,전북 전주시 덕진구 과학로 198 (전미동1가),35.8865616,127.1294784
